Gujarati_PAT,Gujarati_SAT,Mathematics_PAT,Mathematics_SAT,Science_PAT,Science_SAT,SocialScience_PAT,SocialScience_SAT,English_PAT,English_SAT,Hindi_PAT,Hindi_SAT,Attendance,Assessment,Final_Score
9,43,17,75,8,32,3,72,10,29,9,73,3,49,30.53333333333334
15,41,4,64,8,45,6,1,0,16,9,48,98,85,35.43333333333334
8,22,14,52,14,67,3,68,14,58,14,39,99,16,36.36666666666667
12,73,1,72,0,15,11,59,3,43,20,67,41,94,38.56666666666667
1,30,0,61,11,64,9,6,9,3,16,61,3,86,26.96666666666667
13,55,14,12,18,38,14,47,9,71,15,5,27,76,31.033333333333335
3,74,5,23,9,13,0,45,8,17,12,33,77,78,31.633333333333333
11,27,1,23,17,34,16,44,8,13,4,23,14,94,25.53333333333333
8,52,6,26,10,80,13,24,7,70,4,59,72,30,34.13333333333333
15,24,14,56,4,57,20,32,13,59,19,45,45,50,33.36666666666667
1,1,18,61,6,31,0,42,0,5,8,28,24,70,22.800000000000004
19,68,6,48,18,44,2,26,16,2,14,1,46,67,28.900000000000002
14,51,10,18,2,28,6,45,12,62,13,79,86,91,40.36666666666667
5,56,1,56,18,58,2,49,14,28,16,75,24,47,32.300000000000004
0,39,8,25,3,56,10,56,12,40,18,34,70,76,34.66666666666667
2,5,20,48,14,22,15,16,9,38,4,31,29,100,27.833333333333336
7,48,10,48,2,38,8,68,20,56,20,46,82,45,37.43333333333334
7,68,16,36,14,7,9,47,6,77,17,69,30,58,33.66666666666667
14,55,9,59,11,76,9,34,18,4,6,26,93,78,38.5
4,40,7,16,11,36,11,21,4,27,13,14,76,19,23.1
3,6,7,46,12,66,12,24,10,57,2,74,24,8,24.466666666666665
6,48,10,4,16,29,4,31,12,22,20,50,69,38,27.500000000000004
15,32,5,68,19,13,12,9,6,38,4,36,27,52,25.03333333333333
19,9,0,34,7,9,12,75,12,28,14,76,78,19,29.366666666666667
13,34,18,71,14,37,16,44,6,20,15,32,78,89,38.03333333333334
19,46,5,59,20,68,17,78,19,31,20,19,2,22,29.133333333333333
17,50,8,49,17,14,6,10,7,1,14,31,83,0,23.233333333333334
14,37,6,69,17,42,9,60,4,39,15,0,75,17,29.999999999999996
10,62,2,24,13,8,10,44,4,71,4,4,38,58,26.66666666666667
3,28,12,62,6,69,6,70,4,47,9,80,28,67,35.900000000000006
10,30,13,73,2,29,16,3,11,8,4,37,77,54,28.833333333333336
1,40,0,74,4,61,13,15,10,72,16,57,65,66,37.3
3,75,1,24,14,64,13,0,1,40,0,17,47,65,28.0
19,22,9,73,10,77,2,71,13,9,6,49,21,31,29.200000000000003
17,73,14,28,10,80,20,55,14,53,19,62,61,65,42.266666666666666
18,73,2,66,10,51,15,54,5,18,20,62,44,18,32.46666666666667
19,79,13,27,20,37,9,2,0,42,12,6,48,35,26.033333333333335
3,66,16,55,2,25,10,13,12,30,16,37,24,63,27.7
17,33,14,14,6,40,16,25,13,71,15,29,61,60,31.633333333333336
20,38,10,44,19,10,20,48,0,14,13,66,82,50,33.333333333333336
18,25,20,50,18,38,7,10,10,38,9,21,17,97,29.0
11,44,9,13,4,76,10,43,19,14,7,74,88,58,36.2
2,62,13,76,2,26,11,75,4,32,19,53,67,11,32.8
8,65,18,5,20,62,13,58,9,23,8,14,13,65,28.000000000000004
16,60,16,68,17,49,17,17,6,14,10,17,7,88,29.96666666666667
20,60,12,21,20,73,14,47,12,19,9,61,85,50,38.03333333333333
10,0,3,25,8,38,2,24,15,2,6,15,95,90,28.366666666666667
3,6,16,76,9,69,14,16,2,45,17,64,40,26,29.06666666666667
4,47,1,40,17,49,17,29,2,54,19,9,43,35,27.000000000000004
4,5,14,23,20,22,6,57,1,28,6,21,90,89,31.700000000000003
11,61,17,11,9,17,4,77,0,62,2,26,73,29,30.0
11,56,6,53,15,5,4,14,17,75,8,51,52,52,31.4
20,73,10,5,3,77,11,51,1,28,10,59,21,85,33.800000000000004
7,66,11,37,1,66,4,20,18,61,18,44,50,37,32.233333333333334
7,22,3,76,12,11,12,69,20,55,16,23,25,39,28.133333333333333
17,23,8,68,7,30,2,62,15,25,13,37,38,71,31.36666666666667
4,18,9,52,16,50,16,64,4,1,7,57,4,36,23.86666666666667
6,6,17,77,2,73,15,19,5,54,15,21,11,59,27.66666666666667
3,8,14,31,7,65,5,66,20,9,10,41,29,66,28.1
2,5,0,53,10,20,19,68,16,53,11,34,77,1,27.200000000000003
6,22,13,51,10,63,17,34,12,18,16,48,21,34,26.16666666666667
17,27,16,60,8,55,5,1,13,52,14,61,17,97,33.333333333333336
18,30,4,44,11,58,1,47,4,19,15,47,57,50,30.56666666666667
4,49,13,9,9,59,2,8,9,77,12,58,18,68,29.200000000000003
19,66,6,76,20,41,12,58,12,23,10,72,79,38,39.36666666666667
6,14,10,47,6,48,14,77,16,37,6,25,33,73,31.000000000000004
8,6,17,20,14,52,0,21,20,25,17,74,87,43,31.26666666666667
17,36,15,8,7,39,18,29,3,52,1,8,4,29,18.833333333333336
11,67,7,34,11,35,2,30,6,23,5,12,88,47,29.7
11,14,20,59,8,0,12,73,15,47,11,19,98,71,36.16666666666667
4,61,1,76,16,50,6,53,17,17,2,7,5,90,30.166666666666668
4,7,9,21,13,6,13,45,19,5,19,70,75,18,24.700000000000003
7,59,14,62,10,56,9,29,11,18,0,15,49,18,26.033333333333335
7,59,4,24,1,6,5,52,20,35,16,42,20,71,27.16666666666667
5,48,8,64,8,5,11,21,10,26,2,78,70,94,35.46666666666667
17,76,10,61,14,54,5,45,20,17,7,4,19,15,25.400000000000002
0,45,12,44,15,20,6,26,20,30,19,65,87,87,37.53333333333334
20,54,6,21,8,72,7,20,19,56,18,39,44,73,34.36666666666666
12,28,17,34,17,26,3,32,3,20,18,24,35,39,23.0
4,7,14,15,7,3,8,23,3,43,8,68,58,88,28.133333333333336
12,5,2,77,3,33,0,59,17,32,3,55,94,19,31.166666666666664
16,45,2,64,18,47,17,62,14,78,8,38,99,38,40.96666666666666
6,17,9,35,19,19,8,39,2,50,20,10,74,21,25.1
4,71,9,32,7,61,0,69,2,28,14,12,32,79,31.700000000000003
9,51,19,23,13,79,18,76,10,56,8,43,31,43,34.4
18,21,11,19,15,10,20,73,10,13,11,2,30,26,20.46666666666667
10,23,14,74,15,44,6,60,1,35,19,55,47,68,35.233333333333334
9,65,2,31,11,51,18,39,14,0,19,42,86,19,30.56666666666667
7,24,12,30,10,42,11,58,6,63,12,17,22,51,26.76666666666667
16,44,19,42,11,77,3,3,20,19,6,25,34,86,31.0
19,49,14,33,5,77,11,61,19,38,17,71,98,16,39.00000000000001
2,42,9,13,11,0,4,62,20,33,16,57,50,57,28.633333333333333
14,27,3,41,20,48,9,48,5,80,14,28,12,48,28.46666666666667
13,59,1,45,5,49,6,22,5,63,2,10,92,94,37.266666666666666
5,67,2,33,3,49,1,51,11,61,4,18,52,55,31.033333333333335
16,30,10,75,7,67,11,20,20,69,13,3,99,63,38.93333333333334
16,77,16,0,20,76,2,22,8,42,19,59,11,54,30.300000000000004
1,29,12,11,10,21,5,77,8,43,4,54,52,21,25.633333333333333
12,24,6,20,7,16,16,60,11,33,15,61,5,30,22.233333333333334
5,18,17,27,11,22,8,7,1,41,18,45,95,100,34.16666666666667
9,13,8,45,4,19,20,75,11,76,12,28,11,50,27.433333333333334
9,41,14,75,20,59,7,45,13,20,20,29,5,71,31.06666666666667
1,30,5,31,11,59,15,79,2,21,14,39,30,97,33.166666666666664
12,80,7,56,11,10,6,56,14,79,5,40,8,26,28.466666666666672
3,39,4,79,9,4,1,59,5,71,17,63,7,23,26.6
9,62,1,12,15,36,18,63,17,70,20,32,50,97,38.366666666666674
8,22,5,23,15,12,3,80,5,72,7,72,42,54,31.200000000000003
5,74,12,38,4,32,4,25,15,32,15,67,62,56,33.333333333333336
13,12,16,31,19,28,19,50,17,11,5,50,88,68,33.66666666666667
5,69,15,68,13,69,14,39,20,54,9,37,13,98,38.56666666666667
2,24,20,0,11,61,8,22,5,78,1,80,77,6,29.1
9,18,17,26,14,8,4,20,6,39,8,80,61,14,24.1
12,51,11,46,4,59,15,56,4,22,1,41,90,90,39.46666666666667
15,52,9,68,19,46,0,46,15,61,19,65,62,68,40.66666666666667
15,61,8,59,8,37,15,0,0,41,6,56,20,79,30.299999999999997
5,73,14,34,20,37,1,11,7,25,9,8,74,75,31.166666666666664
13,25,4,66,0,29,5,76,8,6,8,12,19,7,19.399999999999995
10,20,15,56,13,2,12,11,18,54,4,47,96,21,29.16666666666667
8,48,0,10,2,51,4,7,7,11,9,7,94,27,23.033333333333335
12,38,5,69,12,66,14,20,12,29,18,47,32,64,32.4
9,33,20,13,12,72,7,7,6,12,14,78,79,31,29.866666666666674
11,64,5,41,3,58,13,9,14,69,11,77,68,22,34.00000000000001
6,25,10,16,1,54,18,10,6,27,15,47,92,3,25.166666666666668
3,15,15,50,0,49,5,15,12,50,10,55,38,0,22.400000000000002
6,80,19,49,18,40,10,67,12,57,7,55,50,52,38.2
11,26,13,18,2,49,10,48,1,42,15,7,50,57,26.833333333333332
1,74,12,50,2,68,14,23,2,47,13,7,9,81,29.866666666666667
4,78,11,36,11,59,5,3,0,59,3,68,17,6,24.76666666666667
17,53,18,7,17,2,2,40,0,5,19,4,40,88,25.066666666666666
1,12,8,23,9,20,8,55,8,73,1,76,88,11,29.5
18,71,4,50,0,58,11,61,19,4,11,38,52,36,31.8
8,8,9,5,17,60,15,42,1,45,5,30,71,73,30.733333333333338
6,75,19,39,18,73,1,10,3,19,8,45,66,43,31.966666666666672
4,2,16,23,11,68,4,58,16,51,16,21,13,22,22.833333333333336
7,61,20,16,15,46,1,8,4,23,6,27,86,26,26.800000000000004
4,35,3,40,0,69,7,22,0,42,13,21,21,87,27.866666666666667
0,35,17,10,10,70,19,46,1,19,7,37,98,28,30.666666666666668
3,60,1,50,2,51,0,40,4,15,2,43,74,97,35.16666666666667
0,8,9,8,15,3,5,1,10,66,15,5,72,17,18.566666666666666
0,71,20,78,10,8,8,39,13,23,17,79,50,58,35.2
14,71,7,25,19,31,15,56,12,63,9,32,16,9,26.1
14,78,4,60,19,47,2,36,19,9,2,42,84,84,38.93333333333334
16,28,15,50,8,9,8,67,16,39,10,63,37,1,25.733333333333334
18,49,11,54,10,73,3,38,12,31,13,20,17,33,27.133333333333333
20,19,14,69,15,36,12,42,11,0,17,56,77,41,32.53333333333333
18,3,2,64,13,63,2,8,7,8,1,6,73,77,28.0
8,26,4,68,11,3,13,74,13,76,9,2,65,39,30.866666666666667
6,24,15,69,18,80,3,72,9,15,1,74,76,46,37.93333333333334
0,36,16,19,2,57,17,67,18,68,20,33,23,60,31.833333333333336
1,35,16,74,14,32,20,58,13,56,4,66,34,44,33.733333333333334
8,66,14,66,1,65,9,75,9,49,10,8,21,0,27.433333333333337
13,78,16,39,7,30,19,19,15,52,16,16,28,1,24.233333333333338
20,56,0,16,9,75,3,38,11,21,7,14,2,29,21.1
16,27,13,15,19,77,15,51,17,39,3,56,95,46,37.300000000000004
19,64,19,30,6,65,2,2,1,76,9,77,34,48,32.866666666666674
14,3,5,1,17,73,9,67,5,44,20,49,13,15,23.26666666666667
18,67,16,28,13,36,12,77,18,74,20,42,72,42,39.466666666666676
8,13,13,80,12,39,7,60,18,68,0,57,48,74,37.2
13,38,18,31,2,7,9,80,19,75,5,5,30,47,27.833333333333332
2,37,16,6,11,17,10,68,7,48,6,34,17,73,26.46666666666667
11,65,16,7,10,70,4,4,13,33,12,29,97,64,34.36666666666667
18,39,17,24,3,17,11,47,5,23,11,19,55,14,22.5
9,63,15,37,19,75,16,13,0,39,3,16,9,99,31.133333333333333
8,8,6,23,10,60,16,50,13,10,1,54,14,53,23.966666666666665
20,37,5,59,16,40,5,70,1,54,17,37,90,76,40.666666666666664
18,2,14,27,5,35,10,41,11,73,2,75,31,91,33.06666666666667
1,38,15,54,16,75,20,12,0,37,8,72,95,20,34.7
20,29,15,44,16,50,18,15,20,7,12,44,92,5,29.03333333333334
0,79,5,14,7,36,11,4,19,79,11,71,75,98,39.7
6,9,1,58,9,24,3,48,16,44,9,43,28,6,21.400000000000002
0,8,10,57,7,2,4,27,15,54,13,29,91,47,28.866666666666664
14,4,5,63,5,22,19,5,14,57,15,56,19,61,26.6
16,25,5,55,7,68,9,65,14,76,9,21,60,49,35.56666666666667
19,36,13,20,15,35,19,48,15,53,12,55,95,62,38.36666666666667
16,17,2,51,18,13,10,47,5,40,10,78,23,84,31.16666666666667
1,35,7,71,6,49,20,75,12,76,16,22,13,68,34.1
2,52,2,21,5,52,18,25,5,56,14,65,1,92,30.433333333333337
5,70,13,53,17,43,1,30,9,80,2,18,41,46,31.433333333333337
1,75,18,42,11,38,3,42,1,55,4,32,7,51,27.26666666666667
3,71,16,64,13,30,19,47,10,24,11,68,26,27,30.366666666666667
18,17,7,24,11,75,12,26,16,24,8,78,27,97,33.46666666666667
10,31,3,51,20,61,13,19,10,16,13,71,60,54,32.6
12,22,9,63,8,64,16,43,13,26,12,68,87,95,41.93333333333334
10,0,15,22,12,2,0,38,16,32,7,44,19,39,19.0
8,79,14,45,3,56,0,61,7,7,5,16,69,96,36.56666666666667
4,53,1,7,0,66,17,33,14,39,18,36,88,56,33.6
7,21,3,47,8,20,4,72,0,59,12,80,69,76,36.7
3,7,3,46,15,79,7,1,19,32,19,57,66,72,33.00000000000001
19,2,0,7,18,64,10,55,1,69,3,35,52,25,26.566666666666666
2,46,11,68,9,41,4,14,12,69,14,23,1,29,23.866666666666667
0,21,14,48,2,30,6,75,19,73,10,56,35,89,36.0
5,35,6,46,7,56,18,26,4,34,5,3,59,99,32.13333333333333
15,69,16,29,17,33,15,43,14,50,6,43,65,96,39.43333333333334
6,3,7,23,6,11,19,63,13,57,9,62,3,37,22.6
9,4,14,60,10,20,15,25,13,70,2,24,96,39,31.233333333333334
6,20,5,60,16,11,10,65,11,23,14,2,91,42,29.500000000000004
3,65,12,22,14,32,8,50,6,31,6,61,53,52,31.166666666666668
1,31,18,69,0,19,17,77,11,41,13,54,47,33,31.400000000000002
19,28,2,51,1,35,3,38,16,32,6,12,35,16,21.3
11,49,6,4,4,53,17,7,20,42,3,23,21,80,26.033333333333335
3,13,8,61,18,1,15,77,3,68,14,78,68,93,40.03333333333333
10,75,0,70,15,71,2,32,17,80,7,70,5,72,37.63333333333333
11,71,12,57,16,60,10,0,19,53,16,41,45,2,29.1
18,68,7,3,8,76,13,79,13,64,15,8,24,56,32.800000000000004
11,59,14,2,15,39,15,76,14,1,3,26,53,59,29.53333333333334
17,32,4,24,16,33,15,75,19,25,4,40,43,40,28.566666666666666
10,15,12,30,9,3,9,40,8,14,3,70,78,48,27.466666666666672
11,22,17,49,15,30,18,44,8,59,17,69,1,62,30.233333333333334
1,14,4,74,7,62,18,48,5,32,9,30,7,64,27.366666666666667
9,49,17,42,18,38,1,16,16,10,9,20,29,72,26.433333333333334
14,14,13,47,17,49,19,10,20,28,5,0,37,32,22.633333333333333
19,24,0,45,12,71,8,4,15,35,19,70,62,95,37.16666666666667
19,56,15,77,9,56,6,50,3,66,12,66,64,5,35.9
2,74,18,75,8,23,2,8,5,42,1,70,63,60,34.16666666666667
5,2,1,21,10,62,0,21,13,51,0,19,63,87,28.66666666666667
17,40,1,17,2,79,4,50,18,2,5,46,81,71,33.93333333333334
18,46,0,68,17,67,12,20,19,42,8,15,9,18,24.833333333333332
7,42,14,47,7,66,2,24,1,3,10,72,96,59,35.16666666666667
3,32,4,67,7,7,20,22,9,22,5,37,96,28,28.06666666666667
7,23,10,37,7,39,16,20,13,66,17,48,19,31,25.200000000000003
13,51,9,64,5,20,7,53,8,48,6,45,36,75,33.03333333333333
17,56,6,52,7,40,15,59,7,16,9,48,42,2,26.53333333333333
14,15,6,57,5,80,10,32,8,19,7,29,19,47,25.4
5,47,15,20,20,38,10,45,16,43,14,64,92,21,33.76666666666667
19,32,4,76,18,51,16,4,0,62,5,11,28,36,26.26666666666667
12,59,17,66,9,43,17,10,6,70,3,30,79,77,38.400000000000006
0,64,13,24,17,58,8,11,17,35,14,26,31,32,25.433333333333337
8,3,9,39,1,18,8,39,8,53,17,65,42,96,31.666666666666668
6,56,2,36,9,2,18,50,4,39,9,11,100,29,29.03333333333334
1,11,7,38,18,2,3,22,9,79,18,50,40,38,25.0
20,45,11,26,13,29,15,15,19,79,8,21,65,50,31.56666666666667
13,47,20,1,9,78,8,6,17,32,0,69,1,16,21.700000000000003
4,79,3,51,20,14,2,52,9,6,1,42,76,57,32.16666666666667
1,47,15,19,20,23,8,19,16,9,12,65,28,12,20.933333333333334
5,19,4,7,16,14,11,17,5,21,6,0,3,41,12.733333333333334
15,38,18,26,8,5,6,1,15,0,11,69,100,25,26.633333333333333
20,40,3,38,7,31,6,75,10,5,2,4,24,16,20.06666666666667
6,61,15,22,20,7,6,48,15,36,9,42,75,64,33.03333333333333
18,21,18,11,2,45,0,67,14,13,20,79,24,41,27.03333333333334
12,35,15,28,5,74,14,50,0,22,12,11,99,65,34.93333333333333
1,78,17,31,4,38,10,46,2,21,4,68,16,0,22.933333333333337
17,15,14,78,19,40,4,1,11,25,13,0,60,71,28.900000000000002
15,8,15,78,11,56,11,11,0,39,10,15,4,51,23.433333333333334
18,61,1,79,18,40,5,12,8,47,15,20,77,54,34.7
2,33,3,30,11,77,13,13,11,50,7,50,31,65,29.6
13,74,19,49,13,6,12,71,20,27,1,47,45,22,30.166666666666664
3,53,1,37,5,40,10,27,6,18,1,23,37,20,20.633333333333333
14,57,17,38,12,66,17,48,20,52,10,60,37,62,37.300000000000004
8,69,2,1,12,45,5,19,8,62,1,76,86,47,33.83333333333334
12,51,4,23,11,24,2,12,1,61,20,2,44,45,23.766666666666666
15,52,10,72,10,47,5,15,0,52,19,31,33,11,26.26666666666667
4,18,10,28,12,29,6,78,4,48,8,48,86,18,29.933333333333334
3,51,5,25,19,71,15,74,6,15,10,4,59,92,34.96666666666667
14,38,13,55,18,76,16,68,5,64,18,23,98,56,42.6
13,30,9,28,0,25,19,28,6,57,4,33,69,14,25.1
5,1,7,25,11,79,17,12,3,10,16,62,65,51,28.133333333333336
0,49,6,52,11,50,14,17,18,56,11,21,67,12,28.233333333333334
19,57,11,37,14,70,19,32,11,62,5,3,90,35,35.16666666666667
10,37,7,18,14,68,13,55,8,2,18,9,47,7,22.666666666666668
1,63,6,18,19,76,7,79,13,46,9,62,25,45,33.60000000000001
3,21,2,72,6,8,0,41,5,57,7,1,76,78,30.26666666666667
1,0,5,10,13,54,13,42,15,30,15,80,84,39,30.833333333333336
15,63,0,17,3,19,10,80,3,70,12,8,47,83,33.0
11,52,14,73,8,45,15,3,15,62,7,74,82,2,33.66666666666667
3,79,7,71,7,13,4,43,0,16,1,55,15,11,22.53333333333333
1,26,17,40,3,10,16,70,14,72,17,13,59,57,31.533333333333335
5,65,13,50,12,51,9,19,0,47,6,32,62,26,29.400000000000002
20,76,2,4,15,40,18,30,16,40,12,68,60,41,32.833333333333336
12,80,4,33,20,14,0,27,15,30,17,9,3,91,26.800000000000004
8,20,1,10,15,34,7,1,12,79,16,77,77,8,27.166666666666668
20,55,20,29,9,16,17,14,18,78,4,22,22,85,30.833333333333332
15,46,19,75,16,52,15,25,4,30,11,77,2,68,32.66666666666667
12,58,18,48,9,30,16,79,16,1,16,9,38,76,32.2
4,20,18,25,9,26,5,65,11,50,20,71,54,8,27.8
3,58,11,10,8,59,1,61,10,39,4,70,98,75,39.56666666666666
14,67,13,26,17,5,8,25,17,44,15,13,89,52,31.7
7,55,0,68,9,80,17,76,17,51,12,79,11,70,39.5
1,31,13,71,17,33,11,7,4,36,7,36,71,25,27.400000000000002
13,33,7,16,18,28,7,45,20,40,12,66,22,66,29.133333333333336
10,59,20,59,10,1,9,11,1,58,2,61,24,99,32.36666666666667
1,54,4,78,13,77,16,41,0,23,18,24,53,14,29.966666666666665
18,57,2,35,3,44,5,3,16,75,7,57,10,22,24.666666666666668
17,58,15,78,19,73,0,30,10,80,20,76,6,15,33.833333333333336
1,23,9,22,18,65,2,30,5,39,4,67,53,13,25.600000000000005
5,64,17,76,20,3,8,21,15,78,7,29,41,91,36.06666666666667
17,45,1,14,14,64,13,34,1,32,8,22,63,17,25.666666666666668
10,46,4,50,16,78,6,52,18,67,3,62,73,66,41.36666666666667
20,26,7,74,18,26,20,36,17,57,13,28,35,75,33.8
11,61,4,0,0,21,18,55,16,77,18,29,74,34,31.46666666666666
13,27,13,31,8,21,5,25,9,45,0,60,6,43,22.03333333333334
6,16,10,56,0,37,6,63,11,38,18,76,73,79,37.66666666666667
12,36,17,63,10,37,6,7,20,64,2,9,84,57,32.96666666666667
15,44,0,45,4,51,2,60,12,28,0,13,0,1,18.366666666666667
3,28,5,37,18,75,7,8,10,72,18,38,63,32,30.766666666666666
14,73,3,61,17,21,8,12,10,67,11,67,87,1,33.06666666666667
2,17,13,41,2,28,10,5,5,55,3,71,98,50,31.6
20,47,15,75,2,38,20,4,16,18,17,19,55,56,30.5
19,2,17,37,17,7,10,53,1,62,16,22,41,51,26.733333333333338
10,47,14,80,4,15,13,11,4,74,11,79,72,85,39.833333333333336
10,2,5,0,10,80,7,70,19,54,11,0,23,99,30.06666666666667
7,64,15,72,6,6,13,26,14,27,6,51,56,15,27.56666666666667
8,2,5,3,4,54,5,20,18,65,13,33,20,71,24.433333333333337
14,74,11,67,15,66,12,49,6,39,16,23,27,9,29.733333333333334
9,3,2,37,8,11,1,5,16,50,15,25,48,90,25.933333333333334
19,76,6,32,14,44,15,70,7,3,8,68,72,25,33.833333333333336
16,19,12,58,12,76,16,1,14,78,19,9,5,90,31.5
15,53,8,62,3,29,13,65,5,17,19,76,60,59,36.233333333333334
9,66,5,12,13,29,4,31,16,49,2,38,13,32,22.766666666666666
18,29,18,63,1,2,15,55,15,7,19,70,96,47,35.1
5,24,0,80,10,43,13,72,18,60,1,56,100,97,45.16666666666667
7,11,7,34,12,71,15,68,15,61,17,39,74,81,39.300000000000004
19,6,20,27,17,23,6,57,17,4,8,69,26,11,21.900000000000006
7,28,14,77,20,36,6,50,10,75,6,64,66,64,39.199999999999996
3,35,5,63,0,48,14,46,18,7,7,45,43,37,27.4
19,47,9,4,6,31,0,32,12,5,14,50,23,91,26.666666666666664
20,59,12,63,2,62,1,42,16,80,5,6,9,7,26.133333333333333
20,65,7,49,20,29,4,73,18,20,12,72,39,68,36.63333333333334
3,63,0,16,5,59,3,5,4,71,11,47,40,59,29.03333333333334
8,24,8,58,20,15,8,80,2,76,12,17,47,0,26.566666666666666
3,42,17,2,8,6,10,9,6,24,20,50,72,0,20.333333333333332
13,47,17,61,19,5,4,28,2,56,2,4,30,8,21.0
4,64,17,74,16,52,1,10,10,11,1,34,59,92,34.7
18,59,2,74,20,16,15,32,6,22,1,37,25,65,29.133333333333333
2,53,15,66,6,22,14,58,16,57,13,19,84,41,35.233333333333334
9,59,19,2,9,14,9,26,17,54,12,50,64,24,27.46666666666666
13,56,15,7,8,48,19,35,10,60,14,56,70,46,34.33333333333333
0,19,8,35,20,58,6,11,4,20,8,6,67,95,29.2
16,51,6,20,13,67,1,37,14,21,17,60,6,92,31.333333333333336
6,67,14,28,5,26,6,41,1,24,0,27,3,18,18.433333333333337
5,42,2,43,19,57,20,54,1,15,19,38,34,78,32.2
15,20,2,0,20,80,20,39,6,48,4,50,16,3,22.166666666666668
9,35,11,37,14,1,12,61,19,39,5,65,54,43,30.233333333333338
11,76,6,14,13,58,18,59,5,52,0,48,43,34,31.700000000000003
8,54,16,80,9,49,2,37,18,60,15,41,50,15,32.43333333333334
9,4,14,78,15,0,4,35,14,30,8,15,13,74,23.766666666666666
5,45,18,33,5,17,14,73,6,71,17,76,85,19,35.733333333333334
18,64,12,76,2,25,6,68,2,47,19,18,93,92,42.300000000000004
5,68,6,15,15,78,18,45,11,33,3,61,18,89,34.56666666666667
17,11,14,62,14,16,13,0,16,64,5,47,83,40,30.900000000000002
6,61,10,61,11,37,8,36,2,78,19,39,31,77,35.333333333333336
8,56,12,62,3,80,20,58,7,47,4,40,66,49,37.96666666666667
17,44,15,14,14,10,13,63,7,20,16,61,39,81,31.6
14,33,17,5,19,33,5,20,1,16,11,38,80,32,25.333333333333332
13,35,6,12,10,19,13,29,19,14,17,29,75,25,24.400000000000002
13,55,6,52,20,10,14,71,1,53,18,64,92,7,35.03333333333334
18,32,14,55,4,69,17,40,8,21,14,72,59,78,37.96666666666667
13,48,9,54,3,44,14,10,18,10,7,14,63,48,27.366666666666667
5,15,2,9,8,59,20,48,0,37,4,25,48,31,23.366666666666667
12,30,9,28,10,14,4,17,12,70,18,29,1,89,25.866666666666667
2,74,4,63,15,35,9,35,7,51,2,31,65,10,29.366666666666667
8,46,7,8,1,40,18,9,6,77,4,73,29,90,31.700000000000003
13,67,3,17,10,54,19,13,20,49,3,2,57,18,25.5
11,74,12,80,16,8,14,19,19,80,17,14,63,43,34.86666666666667
15,63,2,22,5,31,8,45,19,46,13,35,90,6,29.86666666666667
5,52,5,30,8,38,5,15,12,31,18,29,60,89,31.433333333333337
2,40,2,79,0,20,20,25,17,72,18,20,89,68,36.7
8,41,12,4,0,28,20,45,1,21,2,34,97,69,31.0
11,37,10,45,1,32,8,3,8,42,14,66,5,49,23.866666666666667
8,9,9,0,17,38,7,53,5,66,8,76,36,89,32.23333333333334
15,15,9,49,14,3,6,49,14,45,9,73,33,63,29.66666666666667
14,57,11,70,11,63,16,72,4,30,14,48,68,99,44.03333333333334
2,22,13,56,6,50,13,19,0,74,14,24,76,78,34.93333333333334
10,17,14,48,3,64,12,7,12,55,11,55,69,63,33.733333333333334
0,34,3,63,11,78,13,8,19,11,11,3,66,100,33.53333333333333
19,61,19,46,8,22,11,61,10,62,7,4,90,92,40.2
7,79,10,61,2,11,9,34,5,55,12,41,49,58,32.43333333333334
1,53,12,73,8,57,0,54,12,43,12,9,79,94,39.56666666666666
7,24,11,34,4,79,7,39,19,71,2,74,72,23,34.233333333333334
13,23,18,55,9,0,15,51,12,75,11,78,75,24,33.9
20,43,4,59,1,47,14,41,1,5,13,24,62,19,26.233333333333334
8,30,17,45,8,8,14,52,18,32,12,17,29,58,26.100000000000005
17,66,20,29,14,30,7,60,17,40,2,80,69,85,40.86666666666667
14,9,11,46,16,61,14,2,13,5,17,51,69,94,33.56666666666667
10,13,5,58,8,72,8,14,13,8,12,34,92,76,33.800000000000004
8,62,10,64,3,74,16,53,8,70,7,56,51,69,40.733333333333334
11,10,1,69,7,80,15,64,6,78,17,24,44,94,39.266666666666666
4,4,1,14,20,29,1,42,0,74,2,65,99,82,35.16666666666667
3,46,6,44,6,37,10,42,2,52,13,61,10,43,26.76666666666667
4,71,11,79,6,61,18,14,0,19,2,4,91,37,32.06666666666667
6,51,5,19,6,57,15,74,13,61,17,35,95,5,33.93333333333334
13,52,18,35,4,28,14,73,1,49,0,61,78,93,40.300000000000004
16,37,11,35,19,51,11,21,7,31,19,38,7,16,22.033333333333335
5,9,17,45,13,77,6,34,15,32,0,9,50,56,28.06666666666667
1,13,17,12,20,54,17,27,19,73,4,13,95,77,35.2
13,44,5,52,4,46,5,5,15,79,19,75,24,13,27.833333333333332
15,41,3,16,15,33,6,63,10,69,4,38,59,46,31.366666666666674
4,52,2,37,4,27,19,45,10,64,0,24,99,38,32.9
19,79,8,26,11,36,4,51,17,55,8,55,35,24,30.5
5,48,20,70,10,61,5,12,2,34,2,12,47,67,30.133333333333333
16,34,6,57,12,18,11,10,19,40,17,43,53,51,29.26666666666667
3,40,12,38,9,68,4,58,19,7,18,65,87,31,34.53333333333334
9,7,12,19,4,30,11,32,16,50,9,45,13,98,27.366666666666667
17,75,20,75,0,41,0,77,2,68,5,58,77,23,39.2
